,Review_ID,Rating,Year_Month,Reviewer_Location,Review_Text,Branch,dominant_topic,feature name
10,666279372,1,2019-4,United Kingdom,"Visited Dismal land Paris in April 2019 and what a truly disappointing experience that was! Previously visited other Disney parks in the United States and the gulf between the two couldn't be more obvious. A very dated, tired park with a few alternative rides, enough to entice you to visit but after your first day of broken rides, endless waiting in line for everything for little to no reward you realise you should have spent elsewhere and boosted some other economy. Park staff are all friendly, rooms are small but clean and if paying for inclusive meals, the food is more than adequate. Cultural differences not withstanding, generally unpleasant and nothing more than a poor substitution for an American idea which should have remained there or at least carefully selected a location where the concept of politeness and courtesy would not be lost. Never again. Do yourself a favour dollar trumps euro on this one, big time.",Disneyland_Paris,9,ride park disnei time queue dai disneyland wait peopl staff hour pari food visit like
11,665519372,1,2019-3,United States,"I've been to Disneyland & Disneyworld in the USA more than 4 times. I've been to Tokyo Disneyland twice, and Hong Kong Disneyland once. Two weeks ago we visited Disneyland Paris for the first time, and it was the WORST!! Even though the park maps show  Smoking in designated areas only  they do not enforce this At.All. Outside of every restroom and restaurant you will find a clump of smokers, as well as anywhere you happen to walk. I realize that Europe is more comfortable with smoking everywherelet this happen? We would show a park employee a smoker and they would then walk right past without saying anything to him or her.At least half of the rides were closed for repairs or updates, and the restaurants kept running out of food, beer & ice cream! Disney calls their employees  cast members  and usually this is fitting based on the employees' energy levels & demeanor. Here, they should be called  employees . There was no excitement, no magic. We saw exactly one employee behaving like a cast member (a pirate outside of Pirates of the Caribbean ride).Our daughter hurt herself on one of the slides in the Pocahontas Playground, which already had a lot of broken slides.It is the worst reflection of the Disney brand I have ever seen. Save your money and DON'T GO HERE!",Disneyland_Paris,9,ride park disnei time queue dai disneyland wait peopl staff hour pari food visit like
12,665355912,2,2019-4,United Kingdom,I'd been really excited to go disneyland and expected alot better from how much money I spent. It was so over crowded you spent all day shuffling along or waiting in a que. There wasn't actually that many rides there and quite a few of them were shut so the ques were horrendous on the open ones. Only managed to get on 3 rides. It really wasn't worth the money. The place looks nice but it's basically just one large gift shop that you have to pay alot to get into. Won't be going back.,Disneyland_Paris,9,ride park disnei time queue dai disneyland wait peopl staff hour pari food visit like
13,665271338,1,2019-4,United States,"I recently travelled to Disneyland Paris with my granddaughter and other family members. We stayed at a nearby hotel called Explorers which was ok, rooms were a bit small and the choice of food wasn't great but my granddaughter very much enjoyed the pool which had giant water slides. They had a courtesy bus which to you to and from the park which worked out very well. We had passes for both parks and started on the first day with the Disneyland Park. We found that quite a few of the rides were closed, most of the water fountains didn't work, most of the fast pass machines didn't work and the park was not really very clean. The staff seemed worn out, a bit surly and not very helpful, even the dancers in the shows were a bit lackluster. The only time we saw a Disney Princess was in the parade, there were queues for more than an hour to have your photo taken with a Disney character. Having visited Disneyland in Florida I expected the brand to shine just as much but the whole experience was very disappointing. I would expect Disney to reduce the price of admission to take into account the number of rides etc which were not working or closed for maintenance. Better still not admit quite so many people as they whole time was spent queuing. One time we queued for 40 minutes for a ride and it broke down just before we got on and the people who were on it were taken off using a step ladder. On average I would say you will spend 80% of your day in a queue. Walt Disney World is a smaller park with the same problems. The two saving graces were the parade and light firework shows. Definitely not the magical experience it should have been. My advice would be to save your money and go to Florida instead.",Disneyland_Paris,9,ride park disnei time queue dai disneyland wait peopl staff hour pari food visit like
14,664316789,2,2019-4,United States,"The worst of the Disney Parks we   ve visited (all Florida, California and Tokyo parks). Other than the ease of getting to the property on the RER A line, there is very little to like about this subpar version of Disneyland. There are a much smaller number of    showcase    rides at this location, resulting in way longer lines than at US parks and an antiquated FastPass system that runs out of passes mere hours after the park opens for the day. The workers at this park were unhelpful and downright scornful or rude at times even for the most basic of questions. And the grounds sometimes had trash and cigarette butts laying around. You would never see that at any other Disney park. Finally, the size of strollers and backpacks allowed at this park are gigantic, resulting in some incredibly frustrating experiences as you try to navigate the park   s very narrow passage ways. We checked it off the list, but we will definitely never set foot in this place again.",Disneyland_Paris,9,ride park disnei time queue dai disneyland wait peopl staff hour pari food visit like
15,664202590,1,2019-4,Netherlands,"Price of tickets almost doubled since the last time we entered. Nothing really new to justify. Pure greedy for higher profits. The only magic there it's in your wallet. Souvenirs are crazy expensive(20    for a mug) with little variety (every store had the same stuff all over the place). Expensive food and snacks with very little variety (chips, icecream, hot dog, burger).We will never visit again and I'l discourage anyone who plans to visit to cancel his trip.",Disneyland_Paris,9,ride park disnei time queue dai disneyland wait peopl staff hour pari food visit like
16,664022872,1,2019-4,United States,"As my daughter grew up in southern California we visited Disneyland California adventure many, many times, always enjoyed it. We also visited Disney World one time and had a great time with our park hopper passes. One time while in Tokyo on business in the 90s I found myself at Tokyo Disneyland during an extra day, it was also a fun experience, especially noting the differences between the comparable US versions of rides like Pirates of the Caribbean. So I expected something similar here, I was extremely disappointed. Let's start with the two parks, they are small, with the Disney Studios park being positively tiny. Add to this that many of the more popular rides are shut down for maintenance means there is very little for the throngs on people to do. Also it seems that a large part of Disney Studios is geared to promoting their Marvel franchise, with expensive toys on display everywhere. The rides that are unique to Disneyland Paris, like Indiana Jones and the Temple of Peril, are awful. The Indiana Jones ride in Disneyland has a story, tied to the movies, that makes the ride fun. The Temple of Peril has none of that, it is just a (short) roller coaster that you would find at any amusement park with a temple facade. No tie to the movie at all. Super disappointing and super long lines. Smoking is banned except in smoking areas but this is ignored, people were smoking everywhere, including the lines where you couldn't escape it. The super cleanliness you would expect at Disneyland isn't there, with spilled food ignored on the ground, few cleaners in sight. If you are thirsty, try to find a drinking fountain, I didn't see one anywhere. Instead you need to wait in a long line to buy some water, or find a vending machine that isn't broken. Oh, and one more thing, we got on a Flying Carpet ride, kind of like the Dumbo ride (which was out of service). One of the cars was covered over with tape, it was broken. Some of the parts in our car were missing, too. I have never seen anything like this at any other Disney park. I guess Disney figures it can make money without worrying about these things, they have the only Disney park in Europe, but if you have tried the other parks, don't waste your time or money.",Disneyland_Paris,9,ride park disnei time queue dai disneyland wait peopl staff hour pari food visit like
17,663804945,2,2019-4,United States,"We were very disappointed in our recent day at Disneyland Paris. We enjoy Disney World and were looking forward to seeing the European version. Getting there on the train was relatively easy. We only had one day   time for one park, so with a seven year old we chose Disneyland. We arrived right after the park opened and planned to stay through dinnertime. We gave up and left about 4:30. There aren   t a lot of rides to begin with, and several were closed including the train, Space Mountain, the cars, the Haunted Mansion, even the Swiss Family Robinson tree house. The only characters we saw were Donald Duck and the Genie from Aladdin. They were fixed in place with long lines, not walking around greeting people. Unless you pay an outrageous surcharge to get three Fastpasses in advance, Fastpasses use the old system where you get one at a time from a machine. As with all Disney parks food was grossly overpriced, 50 Euro for three hamburgers. Two out of three structures seemed to be shops and it felt more like a shopping mall than a Disney park. I would not recommend wasting a day here.",Disneyland_Paris,9,ride park disnei time queue dai disneyland wait peopl staff hour pari food visit like
18,662523674,2,2019-3,Switzerland,"Place is nice and service as well. Kitchen poor and super bad   bloody expensive for what u get. Pumpkin soup: cold and 0 taste. Prawns cold, mashy not cleaned with excrementes still inside. Pasta for kids: ice cold, super soft mashy,. Risotto like a golf ball   hard a big lump.... Kids 45,  euro and adults 77,  euroUnbelievable!!!! Shame on u guys! Just service was really OK and friendly ",Disneyland_Paris,9,ride park disnei time queue dai disneyland wait peopl staff hour pari food visit like
19,661848179,2,2019-3,United States,"It was cold and a bit rainy so that didn't help especially since I usually go to Orlando to see Mickey. My biggest complaint by far is that most of my favorite rides were closed. I feel so ripped off. They should be selling the tickets at half priced since you get half the rides. It's crazy. Big Thunder Mountain and The Haunted House were closed   you should just shut down Frontier land...nothing else left there. Dumbo was closed, Tea cups were dry! It was just a big waste of money. I am glad I got to see it but it was disappointing to say the least. I hope it improves.",Disneyland_Paris,9,ride park disnei time queue dai disneyland wait peopl staff hour pari food visit like
20,661374124,1,2019-3,United Kingdom,What about what happen on Saturday 23rd of March DISNEY the whole experience was ruined for my kids an family who had the life scared out of them!!!! Far too many people had been allowed in that park you would need to look at having a limit of number of people instead of thinkin about profit!!!,Disneyland_Paris,9,ride park disnei time queue dai disneyland wait peopl staff hour pari food visit like
21,661108120,1,2019-3,United Kingdom,"I don't know where to start with this review. Firstly the cost of the tickets on the gate is EUR109 per adult, book online and with Attraction Tix and you'll pay   55 per adult   nearly half price!We arrived around 11am on Saturday 24th March and the ques to even get into the park was a nightmare. On man on a horse trying to direct everyone. You were herded towards and entrance and bags were checked before being herded towards either the Disneyland Paris park or Walt Disney Studio park.Once we were finally into the park we decided to try and head towards the back to go on some rides. We made it onto a small boat ride within 15 minutes which we didn't think was too bad. We should have gone next door to the little train ride straight away but we walked to Indian ride where we couldn't go on as little one was one cm too small. By now it was around mid day and after checking the app for wait times   everything was over 45 minutes wait. Some were already 90 minutes. We used the fast pass to get a ticket to return to Hyperspace mountain. We got the ticket around 12.30 and had to return between 3.35   4.05. When we returned we did walk straight on and was on the ride within 10 minutes.Everywhere you went, the lines were huge. To get candy floss we had to line up to purchase a ticket then line up again to collect the candy floss   this took over 30 minutes.The places to eat are all greasy fried food, no where healthy at all. There was also nowhere to fill up your water bottles so you had to line up and pay for a water. In the height of summer this could be very dangerous if you are dehydrated.Big Thunder Mountain was out for most of the day however we saw they were testing it and took a risk by standing in line and thankfully it paid off however we were still queuing for 30  minutes.There is no organisation for the shows and this resulted in a lot of crowding and the kids not being able to see a lot.The biggest issue here is the lack of staff. There was barely anyone around to help.Sadly we were caught up in the issues on Saturday night. We were locked in the restaurant for over three hours with two very scared children. It was disgusting the lack of information being provided and at one point we all had to climb under the tables and shied the children as there was rumours that a gunman was inside. You can not understand how terrifying this is. I have travelled so often and I have never been so scared in my life.I would never return to Disneyland Paris ever again due to everything mentioned in this review. This was supposed to be the trip of a lifetime for our children and it turned in to an absolute nightmare.",Disneyland_Paris,9,ride park disnei time queue dai disneyland wait peopl staff hour pari food visit like
22,660399388,1,2019-3,Sweden,All the excitement of being at Disney disappeared within the first hour. We left the pram (stroller) by the designated parking and went into see the princess in turn. 1 hour went by and we go out to find out that our pram and all the belongings on it were gone! That   s the magic of Disney disappearing kid strollers?! Reported it and they were so indifferent around us... go to city hall they said which was on the other side. Walked all the way to the entrance and not one security was to be found. Made it to city hall and the lady rolled her eyes and told us    it happens all the time    really?! Even handed us a    stollen pram    report! So Disney doesn   t try to fix a known problem all they do about it is a form with a Mickey logo! Brilliant! They give us the most awkward pram to go around the park. So what?! The rest of the days in Paris our kid is supposed to walk? Great! There were no characters walking around anywhere. The parade was so short. No magic at all in that place. The rides were definitely not worth the 60  minute wait on every line. We were only on 6 rides as we didn   t have time due to all the queuing for hours and hours. Absolutely never going back. If you are going make sure to leave your pram at the hotel and just borrow one of theirs. Watch your bags and wallet as there are known thieves there and they steal what they can and the park knows it but won   t warn you since it   s    the happiest place on earth    happy was the one thing I was not today. Watch your things and bring your lock for the pram.,Disneyland_Paris,9,ride park disnei time queue dai disneyland wait peopl staff hour pari food visit like
23,659999860,1,2019-3,United Kingdom,"No magic, no atmosphere, no characters, so many rides shut for renovation, no happiness or cheer, complete waste of money....only good thing to say is that we were lucky with the weather!",Disneyland_Paris,9,ride park disnei time queue dai disneyland wait peopl staff hour pari food visit like
24,659991528,2,2018-12,United Kingdom,"has some fun things for small children not for thrill seekers some people seem to forget the are adults, for example a grown man pushing in front of a 2 year old to get his picture with Minnie Mouse! after two women had already done the same before himparades are fun for little ones if you can get a decent space to watch, and even if you do its a fight to hold your place with ignorant people taking selfies & trying to push their way in front of youi cant see teenagers being kept entertained for very longfood and drink is not cheap either",Disneyland_Paris,9,ride park disnei time queue dai disneyland wait peopl staff hour pari food visit like
25,659911608,1,2019-3,Ireland,"I've been to quite a few parks around the world, including Orlando and LA, and I came away from our 5 night Disney stay thoroughly disappointed. I can't quite put my finger on why... Maybe it was the queues of 60 90  minutes wait for a mediocre rides (OK the Ratatoulie and twilight tower were good but still not worth the wait). Maybe it was the lacklustre live shows. Maybe it's because you have to make a reservation and queue to get a picture with any character. Maybe it was the over priced and poor quality food and merchandise. We ended up  killing time  in Vapiano restaurant the one place we found the food and coffee to be decent, rather than go back in to the parks. Most of the rides were mediocre at best. I can't believe people actually queue 90 mins for a 2 min experience. I would be too frustrated and tired the ride at that stage to even enjoy the ride.I can honestly say that the children under 6 looked to be having more fun playing around the small playground near big thunder than anywhere else in the park. I'm so disappointed in Walt Disney Corp. putting their name to such an inferior product. Then again I know i shouldn't be as it's just business for them. However I'm more disappointed to read that some people highly rate what is in reality a blatant exercise in screwing Joe public. You get what you pay for does not apply to Disneyland.",Disneyland_Paris,9,ride park disnei time queue dai disneyland wait peopl staff hour pari food visit like
26,659488038,1,2018-12,United States,"My family and I visited Disneyland Paris just before Christmas. Our trip was disastrous! After a frosty welcome by reception staff we were confronted by an Unprepared room, (looked like rock stars had had the room) bloody towels in the bathroom , curtains down, mattresses off beds. Phone disconnected so we could not contact reception. Our room was moved but in the morning the lounge carpet was soaking wet from the shower. After a day in the park we had to move our room again ( we are now in our 3rd room) we had to repack our cases and move late in the evening. We were exhausted. etc etc. Despite numerous attempts by our travel agent to contact Disneyland have been    stonewalled   . We have not received any communication from Disneyland. I am sure they would like to reply before we publish the videos and photos ! ",Disneyland_Paris,3,hotel disnei book room park stai dai food meal wait breakfast disneyland time kid pari
27,659239589,1,2019-3,United Kingdom,"Having done Disneyland Florida in 1981 as a 6 yr old, the intention was to take our 2 8yr olds before they were too old, to Euro Disney.....to take in the magic.Well, having checked into great accommodation courtesy of Centreparcs Village Nature a 30 bus ride away, we started the first of two days with Disney.Weather doesn   t bother us and we are pretty travel aware having been to many countries. However, the queues in this place were unreal. You expect to wait to get in ...everyone is likely to arrive as it opens etc. Its the rides...on the first day we managed 3 rides between 10am and 5 pm. 3 rides ...of which we queued for one for 2 hours. Normally, we would have just left but the children were there and once you commit to the wait, you are just too angry to leave the queue. That ride lasted 2.16 minutes ! More fool us. Food and drink onsite is costly and most bring their own. There are not loads of places to sit and eat it   most multi task whilst standing in the queues. Most staff were helpful apart from one who would not replace a broken pin badge fastening for my son who had owned it 30 minutes. No replacement fastener or offer of a refund just a non chalant    you buy another    . It   s a badge ffs, just take one off another badge and give us it   however, that staff member was not the norm   most were fine. Disney is obviously a huge enterprise, shops galore, over priced tat mostly unless you are die hard Disney of which we saw many. However, we wanted to do the old fashioned getting autographs of characters, meet characters for photos and there was very little of this. In two days in two parks we found one Goofy...both kids dissapppinted.In fact, far from being a memorable experience, both kids on the second day asked to go back to the village Nature accommodation to use the Centreparcs facilities.If we divided the cost of Disney between the rides we managed to get on (3 on day one, 5 on day two) then we have been sorely wripped off.",Disneyland_Paris,9,ride park disnei time queue dai disneyland wait peopl staff hour pari food visit like
28,658959726,1,2019-3,France,"So we booked a 2 day 2 park trip to EuroDisney for our Daughters 21st birthday surprise. The tickets we purchased a while ago with ease. However when we got to the park, we found around half the rides closed for maintenance, which meant the queues for the rides that were open were for the most part over 90 mins and in some cases 150 mins. Spending so long standing around meant we also didn   t get to see any parades or shows.I understand the need to maintain these rides but to have so many shut at once really causes issues with wait times across the rest of the parks.We managed 3 rides in the day   5hrs queuing for 6 mins of rides. Needless to say we   re not going to waste our time on using the tickets for day 2 and spend our time in Paris instead. This really put a dampener on what should of been a fantastic surprise for our daughters 21st.Really not value for money and the only memorable part of the day was standing around in a Queue.I know we could of purchased fast pass, but this on top of an already expensive ticket would of broke the bank.Not value for money and certainly no magic!",Disneyland_Paris,9,ride park disnei time queue dai disneyland wait peopl staff hour pari food visit like
29,658873760,1,2019-3,Ireland,"Overpriced & underjoyed, this is so obvious an exercise in squeezing the lemon that even the jaded staff are unable or unwilling to defend the poor value overpriced model. We felt obliged to do the visit just once for our young kids but we won   t be repeating the long queues, the sour attitudes, & the poor quality.Suffice to say we won   t be back   this is an entertainment model that has sold out to a pure cash extraction exercise  it has had its day!",Disneyland_Paris,3,hotel disnei book room park stai dai food meal wait breakfast disneyland time kid pari
30,658554761,1,2019-3,United Kingdom,"Paid for a day pass, fortunately is was only a one day pass. Save your money and go to Florida as this place is a very very poor second rated experience. Nothing about this place is worth paying for, rubbish rides, rubbish experience. RIP off",Disneyland_Paris,9,ride park disnei time queue dai disneyland wait peopl staff hour pari food visit like
31,658107545,1,2018-11,United Kingdom,"This is my second review about Disappointing Disney The saga goes on, my granddaughter like most little girls dream of meeting princesses in castles, so we booked the very expensive princess lunch, but after the terrible time we had over the last few days with all the queues for everything and not been able to eat because restaurants are so full or fully booked (read my first review) meeting The princesses seemed like a lovely afternoon in the hellhole of Disney. We ordered our lunch and sat in anticipation to wait for the princesses my granddaughter dressed just like the pretty princesses suddenly she then started to feel unwell so we went to bathroom where she started to vomit, we told our waitress to cancel our meal. My granddaughters dreams shattered, her princess dress covered in vomit, all of us distressed to see her distress and again Disney did not disappoint all they wanted was our money for food we did not get to eat!! We did ask them if they were serious as obviously we didn   t eat the food and told them to cancel it but they were serious and made us pay for price for this shattered little girl dream!! Disney the land of trickster! ",Disneyland_Paris,9,ride park disnei time queue dai disneyland wait peopl staff hour pari food visit like
32,658074320,1,2019-3,United Kingdom,"Just come back from our nineth visit to DLP. I can't see us goign again. Endless break downs on the rides, endless queues on the rides and far too many rides closed for refurbishment! This place is way too busy nowadays. There are not enough attractions any more despite the cost of the trip increasing by around 50% in the last 2 years. It promises so much but gives so little back to visitors. There are always a handful of rides 'closed for refurbishment' and always a couple of rides broken down. This can last between an hour or many hours. The cost of food and drink is also bordering on scandalous. A can of sprite is nearly 4 Euro's and a pint of awful beer now comes in at 7.49 Euro's! A Burger and chips wiehghs in at around 15 Euro's so it's easy to see what kind of costs you're going to come up against. I see absolutely no value in this place any more. It just isn't worth the money.",Disneyland_Paris,9,ride park disnei time queue dai disneyland wait peopl staff hour pari food visit like
33,657833277,1,2019-2,United Kingdom,"Let us start with the good stuff.Park is clean, the parades and firework display are fantastic, so why the 1 rating?Staff attitude. Shocking and disgusting. Rude 90 percent of the time.Disorganised. The rocket ride had three cast members, two going around together slowly and third to press a button. The photo app doesn't work in the park! The photo opportunities were very linited, for   60 we got 12 photos.Rides breaking down. Five of the limited rides broke down during the ride.Expensive . Our character dinner for adults and a child would have been   210 had we not been on a meal plan. Most all you can eat would have been   80.Children good options. Very limited.Tried contacting them, no response after our visit Avoid !!!!!! ",Disneyland_Paris,9,ride park disnei time queue dai disneyland wait peopl staff hour pari food visit like
